latiude,longitude,候補1,候補2
38.216761,140.327044,私立山形明正高校,
38.216792,140.327142,私立山形明正高校,
38.216827,140.32711,私立山形明正高校,
38.216822,140.327256,私立山形明正高校,
38.216836,140.327025,私立山形明正高校,
38.216858,140.327011,私立山形明正高校,
38.216873,140.327126,私立山形明正高校,
38.216843,140.327164,私立山形明正高校,
38.216839,140.327022,私立山形明正高校,
38.216843,140.327042,私立山形明正高校,
38.216728,140.327097,私立山形明正高校,
38.216805,140.327034,私立山形明正高校,
38.216827,140.326988,私立山形明正高校,
38.216864,140.327131,私立山形明正高校,
38.216896,140.327057,私立山形明正高校,
38.21682,140.327057,私立山形明正高校,
38.216853,140.327131,私立山形明正高校,
38.216778,140.327097,私立山形明正高校,
38.216927,140.327156,私立山形明正高校,
38.216808,140.327053,私立山形明正高校,
38.216896,140.327011,私立山形明正高校,
38.216866,140.327034,私立山形明正高校,
38.216747,140.326956,私立山形明正高校,
38.216808,140.327044,私立山形明正高校,
38.216711,140.327083,私立山形明正高校,
38.216672,140.327103,私立山形明正高校,
38.216819,140.327031,私立山形明正高校,
43.019275,141.345806,南30西10交差点,
43.019289,141.345869,南30西10交差点,
43.019188,141.345589,南30西10交差点,
43.019241,141.345772,南30西10交差点,
43.019203,141.345596,南30西10交差点,
43.019303,141.345797,南30西10交差点,
43.019257,141.345657,南30西10交差点,
43.0193,141.345822,南30西10交差点,
43.019188,141.345795,南30西10交差点,
43.019226,141.345757,南30西10交差点,
43.019181,141.345803,南30西10交差点,
43.019253,141.345828,南30西10交差点,
43.019272,141.345819,南30西10交差点,
43.019264,141.345814,南30西10交差点,
43.019286,141.345792,南30西10交差点,
43.019247,141.345872,南30西10交差点,
42.6759,141.670119,あけぼの町1交差点,
43.019275,141.345833,南30西10交差点,
43.019218,141.345734,南30西10交差点,
43.019264,141.345772,南30西10交差点,
43.019289,141.345839,南30西10交差点,
43.019267,141.345833,南30西10交差点,
43.019211,141.345757,南30西10交差点,
43.019249,141.345764,南30西10交差点,
43.019267,141.345814,南30西10交差点,
43.019267,141.345814,南30西10交差点,
43.019322,141.345856,南30西10交差点,
43.019112,141.345718,南30西10交差点,
43.019203,141.345802,南30西10交差点,
43.019241,141.345726,南30西10交差点,
43.019188,141.345772,南30西10交差点,
43.019286,141.345783,南30西10交差点,
43.019264,141.345726,南30西10交差点,
43.019234,141.345695,南30西10交差点,
43.019272,141.345757,南30西10交差点,
43.019197,141.345789,南30西10交差点,
43.019226,141.345741,南30西10交差点,
43.019264,141.345734,南30西10交差点,
43.019249,141.345726,南30西10交差点,
43.019196,141.345787,南30西10交差点,
43.019281,141.345789,南30西10交差点,
43.019192,141.345808,南30西10交差点,
43.019203,141.345665,南30西10交差点,
43.019279,141.345703,南30西10交差点,
43.019264,141.345718,南30西10交差点,
35.056282,137.160431,トヨタ町交差点,
35.05632,137.1604,トヨタ町交差点,
35.056381,137.1604,トヨタ町交差点,
35.054367,137.164047,トヨタ町東交差点,
34.778822,136.471033,安濃SA（下り）（伊勢自動車道）,
34.507717,136.790481,伊勢夫婦岩めおと横丁,
35.056335,137.160461,トヨタ町交差点,
35.078491,137.159508,マクドナルドイオンスタイル豊田店,
35.078491,137.159508,マクドナルドイオンスタイル豊田店,
35.117485,137.022972,プライムツリー赤池,
35.173019,137.051826,ロイヤルホームセンター長久手,
35.078467,137.159569,マクドナルドイオンスタイル豊田店,
34.840347,137.749779,浜松SA,
35.07843,137.159515,マクドナルドイオンスタイル豊田店,
34.978554,138.292686,静岡SA,
35.230414,138.903,神山西交差点,
34.969696,138.291687,静岡SA,
35.078469,137.159556,マクドナルドイオンスタイル豊田店,
34.834892,135.726814,BRANCH松井山手,
34.834892,135.726814,BRANCH松井山手,
34.724182,135.350471,業務スーパー今津店,
35.173019,137.051872,ロイヤルホームセンター長久手,
35.094078,137.223785,鞍ケ池PA(外回り)(東海環状自動車道),
35.179947,137.023361,ファミリーマート名東照が丘店,
35.056282,137.160507,トヨタ町交差点,
35.078529,137.159401,マクドナルドイオンスタイル豊田店,
35.018646,136.590393,EXPASA御在所（上り線）,
35.056282,137.1605,トヨタ町交差点,
35.117348,137.022987,プライムツリー赤池,
35.09906,137.048058,平和堂ららぽーと愛知東郷店,
35.107147,137.164871,京町6丁目交差点,
35.230446,138.902855,裾野市運動公園野球場,
34.925224,137.513,長篠設楽原PA（下り）（新東名高速道路）,
35.107185,137.164871,京町6丁目交差点,
35.117432,137.02301,プライムツリー赤池,
35.342941,137.165115,Francfranc BAZAR土岐プレミアム・アウトレット店,
35.09407,137.223785,鞍ケ池PA(外回り)(東海環状自動車道),
35.018669,136.590416,EXPASA御在所（上り線）,
35.049286,137.153732,豊栄町4丁目交差点,
34.781807,137.607887,浜名湖SA（上り）（東名高速道路）,
34.583656,137.019775,やしの実博物館,
35.053429,136.947586,イオン大高店,
35.033127,137.222,岡崎SA,
35.053391,136.947502,イオン大高店,
35.05632,137.160477,トヨタ町交差点,
35.056145,137.160469,トヨタ町交差点,
34.9786,138.292679,静岡SA,
35.154778,138.805153,駿河湾沼津SA（上り）（新東名高速道路）,
35.2304,138.902997,神山西交差点,
35.231139,138.902672,裾野市運動公園野球場,
35.2304,138.902847,裾野市運動公園野球場,
35.2304,138.902847,裾野市運動公園野球場,
34.84034,137.749809,浜松SA,
35.098099,137.163704,梅坪町9丁目交差点,
35.11628,137.16922,豊田北郵便局南交差点,
35.116272,137.16922,豊田北郵便局南交差点,
35.116249,137.16922,豊田北郵便局南交差点,
35.116364,137.169159,豊田北郵便局南交差点,
35.116342,137.169247,豊田北郵便局南交差点,
35.116302,137.169205,豊田北郵便局南交差点,
35.116314,137.169181,豊田北郵便局南交差点,
35.116314,137.169181,豊田北郵便局南交差点,
35.116295,137.169182,豊田北郵便局南交差点,
35.116371,137.169151,豊田北郵便局南交差点,
35.116371,137.169151,豊田北郵便局南交差点,
35.116318,137.169167,豊田北郵便局南交差点,
35.116325,137.169182,豊田北郵便局南交差点,
35.116356,137.169242,豊田北郵便局南交差点,
35.116361,137.169228,豊田北郵便局南交差点,
35.116219,137.169228,豊田北郵便局南交差点,
35.116371,137.169312,豊田北郵便局南交差点,
35.116306,137.169214,豊田北郵便局南交差点,
35.116295,137.16922,豊田北郵便局南交差点,
35.116295,137.169212,豊田北郵便局南交差点,
35.116295,137.169212,豊田北郵便局南交差点,
35.116287,137.169189,豊田北郵便局南交差点,
35.11628,137.169212,豊田北郵便局南交差点,
35.116314,137.169236,豊田北郵便局南交差点,
35.11631,137.169205,豊田北郵便局南交差点,
35.11631,137.169235,豊田北郵便局南交差点,
35.116287,137.169243,豊田北郵便局南交差点,
35.116302,137.169212,豊田北郵便局南交差点,
35.116341,137.169151,豊田北郵便局南交差点,
35.116325,137.169128,豊田北郵便局南交差点,
35.116257,137.169128,豊田北郵便局南交差点,
35.116325,137.169211,豊田北郵便局南交差点,
42.829125,141.647094,イオン千歳店,
43.043526,141.474136,厚別温水プール,
42.963119,143.207072,木野大通西13交差点,
42.963156,143.207025,木野大通西13交差点,
42.963133,143.207156,木野大通東14交差点,
36.382328,139.094397,新東橋公園前交差点,
36.382303,139.094428,新東橋公園前交差点,
36.382332,139.09433,新東橋公園前交差点,
36.382297,139.094406,新東橋公園前交差点,
36.382311,139.094406,新東橋公園前交差点,
36.382294,139.094353,新東橋公園前交差点,
36.382308,139.094403,新東橋公園前交差点,
36.382306,139.094408,新東橋公園前交差点,
36.382317,139.094307,新東橋公園前交差点,
36.382303,139.094342,新東橋公園前交差点,
36.382332,139.094383,新東橋公園前交差点,
36.382339,139.09436,新東橋公園前交差点,
36.382309,139.094345,新東橋公園前交差点,
36.382311,139.094425,新東橋公園前交差点,
36.382342,139.094453,新東橋公園前交差点,
36.382306,139.094389,新東橋公園前交差点,
36.382286,139.094322,新東橋公園前交差点,
36.382328,139.094406,新東橋公園前交差点,
36.382331,139.094381,新東橋公園前交差点,
36.382306,139.094397,新東橋公園前交差点,
36.382314,139.094381,新東橋公園前交差点,
36.382248,139.094337,新東橋公園前交差点,
36.382306,139.094406,新東橋公園前交差点,
36.382311,139.094431,新東橋公園前交差点,
36.382269,139.094456,新東橋公園前交差点,
36.382294,139.094406,新東橋公園前交差点,
36.382301,139.094368,新東橋公園前交差点,
36.382306,139.094411,新東橋公園前交差点,
36.382378,139.094528,新東橋公園前交差点,
36.382275,139.0944,新東橋公園前交差点,
36.382367,139.094433,新東橋公園前交差点,
36.3823,139.094417,新東橋公園前交差点,
36.382294,139.094392,新東橋公園前交差点,
36.382264,139.094456,新東橋公園前交差点,
36.382331,139.094414,新東橋公園前交差点,
36.382306,139.094386,新東橋公園前交差点,
36.382294,139.094376,新東橋公園前交差点,
36.382286,139.094337,新東橋公園前交差点,
36.382347,139.094337,新東橋公園前交差点,
36.382347,139.094345,新東橋公園前交差点,
36.382309,139.094299,新東橋公園前交差点,
36.382272,139.094414,新東橋公園前交差点,
36.382361,139.094492,新東橋公園前交差点,
36.382355,139.094429,新東橋公園前交差点,
36.382355,139.094345,新東橋公園前交差点,
36.382353,139.094464,新東橋公園前交差点,
36.382369,139.094406,新東橋公園前交差点,
36.382322,139.094439,新東橋公園前交差点,
36.382344,139.094508,新東橋公園前交差点,
36.382309,139.094383,新東橋公園前交差点,
36.382361,139.094403,新東橋公園前交差点,
36.382283,139.0944,新東橋公園前交差点,
36.382322,139.094422,新東橋公園前交差点,
36.382317,139.094417,新東橋公園前交差点,
36.382339,139.094406,新東橋公園前交差点,
36.382339,139.094391,新東橋公園前交差点,
36.382278,139.094345,新東橋公園前交差点,
38.270036,140.929539,日の出町二丁目交差点,
38.270014,140.929564,日の出町二丁目交差点,
38.270022,140.9295,日の出町二丁目交差点,
38.270067,140.9295,日の出町二丁目交差点,
38.269992,140.929583,日の出町二丁目交差点,
38.270036,140.929453,日の出町二丁目交差点,
38.270014,140.929531,日の出町二丁目交差点,
38.270031,140.929503,日の出町二丁目交差点,
38.270028,140.929544,日の出町二丁目交差点,
38.270027,140.92942,日の出町二丁目交差点,
38.270031,140.929497,日の出町二丁目交差点,
38.270004,140.929466,日の出町二丁目交差点,
38.270031,140.929508,日の出町二丁目交差点,
38.735107,141.028976,ファミリーマート築館源光店,
38.827547,140.990478,栗原市栗駒総合支所,
38.827508,140.99045,栗原市栗駒総合支所,
38.27005,140.929405,日の出町二丁目交差点,
38.270019,140.929525,日の出町二丁目交差点,
38.270004,140.929413,日の出町二丁目交差点,
38.270047,140.929511,日の出町二丁目交差点,
38.270103,140.929451,日の出町二丁目交差点,
38.270044,140.929522,日の出町二丁目交差点,
38.270134,140.929405,日の出町二丁目交差点,
38.270047,140.929511,日の出町二丁目交差点,
38.270096,140.929443,日の出町二丁目交差点,
38.270058,140.929483,日の出町二丁目交差点,
38.27005,140.929451,日の出町二丁目交差点,
38.270039,140.929506,日の出町二丁目交差点,
38.270042,140.929413,日の出町二丁目交差点,
38.269981,140.929504,日の出町二丁目交差点,
38.270028,140.929478,日の出町二丁目交差点,
38.270065,140.929405,日の出町二丁目交差点,
38.270027,140.929367,日の出町二丁目交差点,
38.270036,140.929517,日の出町二丁目交差点,
38.270004,140.92942,日の出町二丁目交差点,
38.270044,140.929572,日の出町二丁目交差点,
38.270031,140.929547,日の出町二丁目交差点,
38.270017,140.929483,日の出町二丁目交差点,
38.270042,140.929428,日の出町二丁目交差点,
38.270027,140.929489,日の出町二丁目交差点,
38.270073,140.929497,日の出町二丁目交差点,
38.270067,140.929489,日の出町二丁目交差点,
38.270047,140.929514,日の出町二丁目交差点,
